project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N24001889,2 LANE + PS PIMPLNER TO SATANA - [DESIGN CHAINAGE KM 21.427 TO 64.00 ] OF NH-752G],ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,,277.81,,277.81,148.68,,,2021-07,,ongoing_census,2024-08
N24001890,REHABILITATION AND UPGRADATION OF PARLI TO SIRSALA SECTION OF NH- 361F (KM 136+700 TO 115+000) (LENGT,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2023-02,261.82,,261.82,70.59,,,2024-12,46.0,ongoing_census,2024-08
N24001891,BALANCE WORK OF REHABILITATION AND UP-GRADATION TO NH-166F FROM MAHAD JUNCTION (AT KM 123/400 ON NH-,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2021-07,256.54,,256.54,80.1,,,2024-03,59.66,ongoing_census,2024-08
N24001892,REHABILITATION AND UPGRADATION OF SHIRAPUR JUNCTION TO SHIVAJI CHOWK (DESIGN CHAINAGE KM. 130+00 TO,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2023-02,245.61,,245.61,43.39,,,2024-12,32.5,ongoing_census,2024-08
N24001893,SHEWALI (SAKRI) - NANDURBAR (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2022-09,232.59,,232.59,97.7,,,2024-07,77.64,ongoing_census,2024-08
N24001894,2 LANE + PS ASTHAMODE - TIVATYAL [DESIGN CH. KM 24.300 - 62.00] [KM 134.98-172.95 OF NH-63],ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2019-09,228.82,,228.82,144.54,,,2023-12,95.44,ongoing_census,2024-08
N24001895,REHABILATION AND UPGRADATION TO 11/2021 TWO LANES WITH PAVED SHOULDER CONFIGURATION FROM WATUR TO CHARTHANA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,,228.01,,228.01,103.01,2023-09,,2023-12,99.0,ongoing_census,2024-08
N24001896,UPGRADATIOBN AND REHABILITATION 11/2021 OF SECTION OF NH 361 F FROM PARLI (00/000) TO GANGAKHED (30/400) TO,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2021-11,224.44,,224.44,75.34,2023-09,,2024-04,45.63,ongoing_census,2024-08
N24001902,REHABILITATION AND UP-GRADATION 12/2022 OF SABALKHED TO ASHTI SECTION FROM KM 37+900 TO KM 55+100 AND CHINCH,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2022-12,213.32,,213.32,20.0,2024-09,,2024-09,34.0,ongoing_census,2024-08
N24001903,REHABILITATION AND UP-GRADATION OF MUDKHED TO NANDED SECTION FROM KM. 372+000 TO KM 388+400 OF NH 16,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2022-08,206.54,,206.54,21.36,,,2025-04,,ongoing_census,2024-08
N24001904,KOPARGAON TO SAVALI VIHIR SECTION,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,,195.38,,195.38,29.59,,,2024-07,19.76,ongoing_census,2024-08
N24001905,"CONSTRUCTION OF MAJOR BRIDGE 10/2021 ACROSS MANJRA RIVER NEAR YESGI VILLAGE @ KM, 166/500 ON NH 63 TQ BILOLI",ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2021-10,188.69,,188.69,111.26,2023-08,,2023-12,95.8,ongoing_census,2024-08
N24001906,UP-GRADATION TO 4 LANING OF DAULTABAD T-POINT TO MALIWADA [FROM DESIGN KM.0.000 TO KM 4.000] AND UPG,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2022-08,185.59,,185.59,63.56,,,2024-03,48.0,ongoing_census,2024-08
N24001907,"CONSTRUCTION OF SIX LANE FLYOVER AT KATRAJ JUNCTION AT KM, 3/880 OF NH 548-DD (VADGAON - KATRAJ - KO",ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2021-06,169.15,,169.15,36.94,,,2024-03,35.96,ongoing_census,2024-08
N24001908,UPGRADATION OF EXHISTING 2 LANE 12/2021 FLEXIBLE PAVEMENT TO 2 LANE PAVED SHOULDERS RIGID PAVEMENT FROM DESI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,,167.97,,167.97,35.28,2024-05,,2024-05,36.76,ongoing_census,2024-08
N24001909,"STRENGTHING AND WIDINING OF 11/2021 EXISTING CARRIAGEWAY TO 10 M IN KM, 156/160 TO 229/160 (TEMBHURNI - KUSL",ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2021-11,157.72,,157.72,55.38,2024-06,,2024-06,90.41,ongoing_census,2024-08
N24001910,REHABILITATION AND UPGRADATION OF JAMKHED TO SAUTADA SECTION OF NH548 D (FROM KM 195.375 TO KM 208.7,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2022-09,157.62,,157.62,13.86,,,2024-07,17.03,ongoing_census,2024-08
N24001911,PANGAON TO DHARMAPURI AND PARALI TO INJEGAON 2L+PS,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2018-03,152.03,,152.03,81.35,,,2023-12,97.57,ongoing_census,2024-08
N24002071,4L OF INDORA CHOWK TO PACHPAOLI AND AGRASEN CHOWK - ASHOKA CHOWK,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2023-03,998.27,,998.27,111.5,,,2026-06,15.03,ongoing_census,2024-08
N24002072,IMPROVEMENT OF EXISTING ALIGNMENT OF PANDHARPUR TOWN PART BYPASSED SECTION FROM WAKHARI TO LORD VITT,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2022-07,150.21,150.21,150.21,12.74,,,2025-10,15.86,ongoing_census,2024-08
N24002137,STRENGTHENING OF 6-LANE PIMPALGAON-NASHIK-GONDE (KM. 380 - KM. 440) SECTION OF NH-3 IN MAHARASHTRA U,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2024-02,175.0,,175.0,29.36,,,2025-03,11.5,ongoing_census,2024-08
N24000332,REHABILITATION AND UPGRADATION OF END OF AHMEDNAGAR BYPASS TO KHARWANDI KASAR SECTION OF NH- 222 FROM,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2015-01,225.81,,225.81,167.96,2015-01,,,,ongoing_census,2024-08
N24000442,"CONSTRUCTION OF FLYOVER AT 12/2015 KM.544.650 INCLUDING ROB ,SERVICE ROADS ,FOOTPATH FOR RCC DRAINS ON URBAN",ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2015-12,649.5,,649.5,579.82,2019-03,2023-11,2024-12,87.68,ongoing_census,2024-08
N24000558,NAGPUR RING ROAD PACKAGE-1,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,Jul-23) (N.A.,2016-03,546.0,,546.0,526.26,,2023-07,2024-09,100.0,ongoing_census,2024-08
N24000560,NAGPUR RING ROAD PACKAGE-2,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,Mar-24) (N.A.,2016-03,591.66,,591.66,576.95,,2024-03,2024-12,90.29,ongoing_census,2024-08
N24000584,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 161/600 TO 205/400 UNDER HYBRID ANNUITY MODE,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,,1142.62,1907.03,1142.62,1056.08,2016-03,,2023-12,95.0,ongoing_census,2024-08
N24000585,4-LANNING OF NH17 AND NEW NO. NH66 FROM KM 241/300 TO 281/300 UNDER HYBRID ANNUITY MODE,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,,1101.58,,1101.58,608.53,2016-03,,,65.22,ongoing_census,2024-08
N24000655,CONSTRUCTION OF NEW 4-LANE BRIDGE ACROSS VARSOVA CREEK AND ITS APPROACHES WITH INTERCHANGE IN THE ST,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2017-03,247.02,,157.49,91.48,,2024-12,2024-12,98.49,ongoing_census,2024-08
N24000656,4-LANNING OF BODHRE-DHULE SECTION(KM 390.000 TO 452.800),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2017-03,744.64,,1007.0,380.66,,2022-07,2024-07,74.89,ongoing_census,2024-08
N24000659,4-LANNING OF WARANGA-MAHAGAON SECTION(KM 253.7000 TO 320.580),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2017-03,1059.73,1071.0,1071.0,878.19,,2021-05,2024-10,82.04,ongoing_census,2024-08
N24000851,CONSTRUCTION OF 8 LANING OF EXISTING 4 LANE VADAPE TO THANE FROM KM 539.202 TO KM 563.000 SECTION OF,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,2018-03,1162.92,1182.87,1182.87,371.48,,,2024-09,52.32,ongoing_census,2024-08
N24001002,SARSAM TO KOTHARI (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2016-02,545.64,,545.64,232.64,,,2023-12,93.68,ongoing_census,2024-08
N24001003,AKOLA TO AKOT,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,313.95,,313.95,270.26,,,2023-12,99.0,ongoing_census,2024-08
N24001013,DIGRAS DARWAH KARANJA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (391.00,2017-01,391.06,391.0,391.06,287.6,,,2023-12,92.76,ongoing_census,2024-08
N24001017,DAHEGAON TO KUHI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (229.00,2017-01,228.89,229.0,228.89,154.82,,,2023-12,99.0,ongoing_census,2024-08
N24001018,BHANDARA TO GHOTITOK,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (393.00,2017-01,392.83,393.0,392.83,274.75,,,2019-06,100.0,ongoing_census,2024-08
N24001021,AMDI TO SAONER (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (397.00,2017-01,396.91,397.0,396.91,289.79,,,2023-12,98.69,ongoing_census,2024-08
N24001022,WADI TO ASOLA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (364.00,2017-01,363.82,364.0,363.82,154.65,,,2023-12,93.15,ongoing_census,2024-08
N24001026,WAKAN PALI KHOPOLI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,376.19,,376.19,118.74,,,2023-10,99.0,ongoing_census,2024-08
N24001027,SHAHPUR PATGAON SECTION I,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,,150.79,,150.79,81.14,,,2024-03,70.66,ongoing_census,2024-08
N24001029,AHMADPUR TO PIMPLA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,422.38,,422.38,269.59,,,2023-12,83.0,ongoing_census,2024-08
N24001030,PIMPLA TO MANJARSUMBHA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,595.77,,595.77,357.73,,,2023-12,89.6,ongoing_census,2024-08
N24001035,MANSAR TO SALAIKHURD,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2018-01,418.36,,418.36,263.13,,,2023-11,99.0,ongoing_census,2024-08
N24001039,JINTUR TO PARBHANI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,356.66,,356.66,209.48,2017-01,,2023-12,80.48,ongoing_census,2024-08
N24001040,JAHIRABAD TO LATUR (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,461.96,,461.96,329.59,,,2023-11,99.0,ongoing_census,2024-08
N24001041,SHIROD SHAHPURER TO NANDED,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,211.34,,211.34,136.33,,,2023-12,99.9,ongoing_census,2024-08
N24001042,SALAIKHURD TO TIRORA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (415.25,2018-01,415.25,415.25,415.25,274.02,,,2023-12,98.0,ongoing_census,2024-08
N24001043,NILAJPHATA TO BHANDARA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (421.00,2018-01,420.63,421.0,420.63,219.4,,,2023-12,71.25,ongoing_census,2024-08
N24001046,RALEGAON TO RAMTIRTH,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,210.81,,210.81,210.81,,,2023-08,96.5,ongoing_census,2024-08
N24001048,MEHKAR TO AJISPUR (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,232.77,,232.77,151.6,,,2023-08,100.0,ongoing_census,2024-08
N24001050,VITA TO NAGAJ,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (305.00,2018-03,304.58,305.0,304.58,154.68,,,2023-12,68.39,ongoing_census,2024-08
N24001057,KARAD PATAN CHIPLUN GUHAGAR,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (407.00,2017-02,407.19,407.0,407.19,323.02,,,2023-10,89.97,ongoing_census,2024-08
N24001058,KARWANDI TO RAJURI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (277.00,2018-03,276.95,277.0,276.95,160.94,,,2024-03,92.06,ongoing_census,2024-08
N24001060,PALPHATA TO PHULAMBARI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (227.00,2018-03,227.19,227.0,227.19,141.92,,,2023-12,95.0,ongoing_census,2024-08
N24001061,CHIKALI TO DHAD (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (189.00,2018-03,189.46,189.0,189.46,133.07,,,2024-03,97.76,ongoing_census,2024-08
N24001062,DHAD BHOKARDAN TO BHOKARDHAN SILLOD,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (336.00,2018-03,336.21,336.0,336.21,236.11,,,2024-03,100.0,ongoing_census,2024-08
N24001065,PARBHANI TO GANGKHED,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (238.00,2018-03,238.19,238.0,238.19,194.54,,,2023-10,99.0,ongoing_census,2024-08
N24001069,NANDED TO JALKOT 12/2017,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (457.00,2017-12,456.93,457.0,456.93,278.22,2019-09,,2019-09,,ongoing_census,2024-08
N24001073,KOTHARI TO DHANORA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (301.00,2018-09,301.38,301.0,301.38,240.32,,,2020-08,96.32,ongoing_census,2024-08
N24001075,OSMANNAGAR TO KUNDRAL (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (344.00,2017-09,344.25,344.0,344.25,194.72,,,2023-12,95.63,ongoing_census,2024-08
N24001078,PUNE TO MALE VILLAGE,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2018-03,228.31,,228.31,100.97,,,2023-12,93.83,ongoing_census,2024-08
N24001079,ARDHAPUR TO HIMAYATNAGAR 12/2017,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (426.00,2017-12,426.06,426.0,426.06,271.4,2020-06,,2023-12,96.25,ongoing_census,2024-08
N24001080,MALE VILLAGE TO PUNE RAIGARH DISTRICT BORDER,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2018-03,256.15,,256.15,126.62,,,2023-10,98.0,ongoing_census,2024-08
N24001081,HIMAYATNAGAR TO PHULSAWANGI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (295.00,2018-03,294.87,295.0,294.87,183.17,,,2023-12,89.99,ongoing_census,2024-08
N24001082,PUNE RAIGARH DISTRICT BORDER TO MANGAON,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,,223.46,,223.46,123.46,,,2023-12,100.0,ongoing_census,2024-08
N24001090,KOLDE TO KHETIYA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,509.18,,509.18,283.13,,,2023-12,94.81,ongoing_census,2024-08
N24001092,SATARA TO MHASWAD,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,653.46,,653.46,369.62,,,2023-12,76.76,ongoing_census,2024-08
N24001095,SATARA MURVAD PILLOV PANDHARPUR,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2017-01,388.44,,388.44,240.05,2017-01,,2024-06,88.16,ongoing_census,2024-08
N24001097,SELDOH TO PANVAR,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (404.00,2018-07,404.33,404.0,404.33,140.65,,,2020-05,,ongoing_census,2024-08
N24001099,MHASWAD TO TEMBHURNI (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,488.6,,488.6,279.42,,,2023-12,76.5,ongoing_census,2024-08
N24001101,KURUDWADI TO PANDHARPUR,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-01,307.63,,307.63,232.57,,,2023-11,96.27,ongoing_census,2024-08
N24001102,PANDHARPUR TO SANGOLA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-07,218.38,,218.38,182.63,,,2023-12,99.78,ongoing_census,2024-08
N24001105,CHIMUR TO WARORA 11/2016,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2016-11,467.7,,467.7,235.04,2019-03,,2019-03,100.0,ongoing_census,2024-08
N24001106,PEN TO KHOPOLI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (302.00,2018-03,301.39,302.0,301.39,170.12,,,2024-01,82.07,ongoing_census,2024-08
N24001107,PANCHARAL TO MANDANGHAR (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (302.00,2018-07,381.08,302.0,381.08,45.66,,,2020-05,,ongoing_census,2024-08
N24001111,KOLHA TO NASRATPUR,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (282.00,2016-04,281.78,282.0,281.78,77.83,,,2024-08,,ongoing_census,2024-08
N24001112,NASRATPUR TO BARASGAON,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (407.00,2016-07,406.54,407.0,406.54,274.3,,,2024-03,80.7,ongoing_census,2024-08
N24001113,BARASGAON TO RAHATEE,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (290.00,2016-07,289.11,290.0,289.11,232.56,,,2023-12,99.0,ongoing_census,2024-08
N24001114,INDAPUR TO VADPALE,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2017-01,1202.52,1656.94,1202.52,1450.82,,,2024-03,61.42,ongoing_census,2024-08
N24001122,PAITHAN TO SHIRUR (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-03,341.8,,341.8,226.19,,,2024-03,78.6,ongoing_census,2024-08
N24001123,SHIRUR TO KHARDA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-02,381.77,,381.77,199.48,,,2023-12,83.93,ongoing_census,2024-08
N24001124,AURANGABAD TO SILLOD,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (541.93,2017-02,456.32,541.93,456.32,355.54,,,2023-12,94.07,ongoing_census,2024-08
N24001125,SILLOD TO FARDAPUR,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (432.98,2017-02,337.46,432.98,337.46,335.3,,,2023-12,91.56,ongoing_census,2024-08
N24001126,FARDAPUR TO JALGAON,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2017-02,456.45,,456.45,427.43,,,2019-06,89.88,ongoing_census,2024-08
N24001127,KUMBHARI PHTA TO DEULGAON RAJA (MoRTH),ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,,406.51,,406.51,340.26,,,2024-02,87.84,ongoing_census,2024-08
N24001132,BHOGAN KHURD TO KASHEDI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (743.00,2017-09,743.21,743.0,743.21,911.64,,,2023-12,88.69,ongoing_census,2024-08
N24001134,KANTE TO WAKED,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,MoRTH,2016-03,1230.02,1230.0,1230.02,791.8,,,2024-12,,ongoing_census,2024-08
N24001138,PARLI PIMPLA DAHIGUDA,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (206.00,2017-02,205.72,206.0,205.72,85.71,,,2023-08,100.0,ongoing_census,2024-08
N24001150,WARDHA TO ARVI,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,N.A.) (N.A.,2018-02,313.58,,313.58,230.41,,,2023-12,96.0,ongoing_census,2024-08
N24001377,MOHOL TO WAKHARI PACKAGE1 SANT DNYANESHWAR MAHARAJ PALKHI MARG SECTION OF NH965,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,,731.89,731.99,731.99,684.03,,2023-08,2023-08,0.2,ongoing_census,2024-08
N24001378,WAKHARI TO KHUDUS PACKAGE2 SANT DNYANESHWAR MAHARAJ PALKHI MARG SECTION OF NH965,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,Jun-23) (372.46,,362.46,372.46,372.46,346.15,,2023-06,2023-06,0.7,ongoing_census,2024-08
N24001379,KHUDUS TO DHARAMPURI PACKAGE 3 SANT DNYANESHWAR MAHARAJ PALKHI MARG SECTION OF NH965,ROAD TRANSPORT AND HIGHWAYS,Maharash Tra,NHAI,,594.75,594.75,613.75,585.2,,2023-08,2023-08,0.5,ongoing_census,2024-08
N28000086,MUMBAI METRO LINE 3 (COLABA- BANDRA-SEEPZ),URBAN DEVELOPMEN T,Maharash Tra,N.A.) (N.A.,2013-07,23136.0,,37276.0,23687.33,,,2023-12,87.2,ongoing_census,2024-08
N28000121,PUNE METRO RAIL PROJECT (PHASE 1) 12/2016,URBAN DEVELOPMEN T,Maharash Tra,MMRC,2016-12,11420.0,13656.22,13656.22,12431.42,2021-11,2024-09,2024-09,99.85,ongoing_census,2024-08
N28000155,NAGPUR METRO RAIL PROJECT PHASE 12/2022 II,URBAN DEVELOPMEN T,Maharash Tra,NMRCL,,6708.0,,6708.0,254.42,2027-12,,2027-12,11.55,ongoing_census,2024-08
N28000157,PCMC NIGDI PROJECT EXTENSION OF 10/2023 CORRIDOR 1 OF PUNE METRO PHASE 1,URBAN DEVELOPMEN T,Maharash Tra,MMRC,,910.18,,910.18,0.0,2027-01,,2027-01,3.5,ongoing_census,2024-08
N30000001,PROTECTION OF MAJULI ISLAND FROM FLOOD AND EROSION OF RIVER BRAHMAPUTRA,WATER RESOURCES,Maharash Tra,BPB,,233.57,,233.57,217.42,,2024-08,2023-12,,ongoing_census,2024-08
N04000100,"CONSTRUCTION OF NEW INTEGRATED 11/2021 TERMINAL BUILDING, CONTROL TOWER CUM TECHNICAL BLOCK, APRON, LINK TAX",CIVIL AVIATION,Manipur,Dec-25) (N.A.,2021-11,499.0,,499.0,104.76,2024-07,2025-12,2025-12,32.88,ongoing_census,2024-08
220100288,JIRIBAM TO IMPHAL (TUPUI)(NL)(NEFR),RAILWAYS,Manipur,NFR,2003-04,4454.17,12274.06,19517.7,14707.39,,2028-03,2026-12,79.3,ongoing_census,2024-08
N24001399,IMPHAL ? MOREH (PACKAGE 4) (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2021-03,277.99,,277.99,146.35,,,2024-04,100.0,ongoing_census,2024-08
N24001400,SENAPATI- IMPHAL PKG-5B,ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2021-03,211.7,,211.7,29.0,,,2025-08,31.88,ongoing_census,2024-08
N24001401,IMPHAL - KHONGSANG PKG-3,ROAD TRANSPORT AND HIGHWAYS,Manipur,Feb-24) (N.A.,2021-07,467.0,,467.0,181.65,,2024-02,2025-03,75.23,ongoing_census,2024-08
N24001402,TAMENGLONG - MAHUR PKG-1,ROAD TRANSPORT AND HIGHWAYS,Manipur,Oct-23) (N.A.,2021-07,185.8,,185.8,112.31,,2023-10,2025-01,92.65,ongoing_census,2024-08
N24001403,TAMENGLONG - MAHUR PKG-2 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Manipur,May-24) (N.A.,2021-07,483.87,,483.87,278.89,,2024-05,2025-02,91.03,ongoing_census,2024-08
N24001404,TAMENGLONG - MAHUR PKG-4,ROAD TRANSPORT AND HIGHWAYS,Manipur,Sep-23) (N.A.,2021-07,198.77,,198.77,110.09,,2023-09,2025-02,85.12,ongoing_census,2024-08
N24001405,CHURACHANPUR TUIVAI PKG-3,ROAD TRANSPORT AND HIGHWAYS,Manipur,Feb-24) (N.A.,2021-07,673.27,,673.27,348.2,,2024-02,2025-06,72.4,ongoing_census,2024-08
N24001436,TAMENGLONG - MAHUR PKG-5,ROAD TRANSPORT AND HIGHWAYS,Manipur,Dec-23) (N.A.,2021-08,477.86,,477.86,235.67,,2023-12,2025-02,80.3,ongoing_census,2024-08
N24001437,TAMENGLONG - MAHUR PKG-6,ROAD TRANSPORT AND HIGHWAYS,Manipur,Oct-23) (N.A.,2021-09,311.18,,311.18,171.57,,2023-10,2025-04,72.7,ongoing_census,2024-08
N24001439,MARAM - PEREN PKG-3 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2021-08,467.41,,467.41,243.19,,,2024-10,91.69,ongoing_census,2024-08
N24001453,IMPHAL - KHONGSANG PKG-4,ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2021-08,579.63,,579.63,131.58,,,2025-12,52.16,ongoing_census,2024-08
N24001473,CONSTRUCTION OF 2-LANING WITH HARD SHOULDER ROAD OF UKHRUL - TOLOI - TADUBI SECTION OF NH-102A FROM,ROAD TRANSPORT AND HIGHWAYS,Manipur,NHIDCL,2021-09,310.76,,310.76,116.81,,,2025-04,75.99,ongoing_census,2024-08
N24001538,IMPHAL - KHONGSANG PKG-5 12/2021,ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2021-12,410.68,,410.68,105.71,2024-05,,2025-10,50.78,ongoing_census,2024-08
N24001539,IMPHAL - KHONGSANG PKG-6 12/2021,ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2021-12,504.76,,504.76,95.59,2025-02,,2025-11,43.38,ongoing_census,2024-08
N24001540,AKASH BRIDGE - JESSAMI SECTION PKG-2,ROAD TRANSPORT AND HIGHWAYS,Manipur,NHIDCL,2022-03,152.11,,152.11,51.41,,,2025-02,70.28,ongoing_census,2024-08
N24001974,CONSTRUCTION OF 2-LANING WITH HARD SHOULDER ROAD OF UKHRUL - TOLOI - TADUBI SECTION OF NH-102A FROM,ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2021-09,315.56,,315.56,60.63,,,2025-01,43.9,ongoing_census,2024-08
N24002028,LMPHAL TO JIRIBAM PKG-7 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Manipur,N.A.) (N.A.,2023-01,760.16,,760.16,63.8,,,2026-03,27.18,ongoing_census,2024-08
