project_code,project_name,sector,state,agency,approval_date,original_cost,revised_cost,anticipated_cost,expenditure,original_doc,revised_doc,anticipated_doc,physical_progress_pct,schedule_status,report_month
N42000001,CONSTRUCTION AND DEVELOPMENT OF NATINAL INSTITUTE OF TECHNOLOGY MEGHALAYA PERMANENT CAMPUS AT SOHRA,DEPARTMENT OF HIGHER EDUCATION,Meghalaya,RITES OF HIGHER,,484.32,429.7,429.7,269.55,2014-09,2024-07,2024-07,71.8,ongoing_census,2024-06
N12000103,"CONSTRUCTION OF INTERNATIONAL CENTRE FOR PERFORMING ARTS AND CULTURE,SHILONG IN MEGALAYA UNDER NLCPR",DONER,Meghalaya,N.A.,2014-04,151.33,,151.33,148.33,2017-09,,2017-09,98.5,ongoing_census,2024-06
N22000205,NEW BG LINE FROM BYRNIHAT TO SHILLONG,RAILWAYS,Meghalaya,NFR,2010-04,906.46,1202.33,8324.28,269.8,2021-03,,2021-03,2.0,ongoing_census,2024-06
N24000771,WIDENING TO 2-LANE WITH GEOMETRIC IMPROVEMENTS OF TURA DALU ROAD UNDER JICA FUNDING FROM KM 85.000 T,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,Jul-23) (610.09,2017-04,553.51,610.09,553.51,339.78,2021-09,2023-07,2024-12,66.52,ongoing_census,2024-06
N24000903,IMPROVEMENT/WIDENING TO 2-LANE WITH EARTHEN SHOULDERS FROM RANIKOR TO NONGJRI EXISTING CHAINAGE FROM,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,NHIDCL,2019-03,306.28,,306.28,233.31,2022-03,2023-12,2023-12,100.0,ongoing_census,2024-06
N24001313,IMPROVEMENT/WIDENING TO 2-L WITH PAVED SHOULDER FROM (DESIGN KM 0.00 TO KM 10.670) / 4-LANING FROM (,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,NHIDCL,2020-11,351.12,,351.12,210.36,2023-12,2025-10,2025-10,19.55,ongoing_census,2024-06
N24001314,IMPROVEMENT/WIDENING TO 2-LANE WITH PAVED SHOULDER FROM (DESIGN KM 10.670 TO KM 37.550) BETWEEN SHIL,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,NHIDCL,2020-11,525.68,,525.68,368.59,2023-12,,2026-08,5.9,ongoing_census,2024-06
N24001334,IMPROVEMENT/WIDENING TO 2-LANE WITH PAVED SHOULDER FROM (DESIGN KM 45.760 TO KM 63.530) BETWEEN SHIL,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,N.A.,2020-11,445.51,,445.51,191.35,2023-12,,2026-04,0.6,ongoing_census,2024-06
N24001335,IMPROVEMENT/WIDENING TO 2-LANE WITH PAVED SHOULDER / 4-LANING FROM (DESIGN KM 63.530 TO KM 71.520) B,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,NHIDCL,2020-11,284.21,,284.21,45.46,2023-12,,2026-11,0.0,ongoing_census,2024-06
N24001339,RANIKOR-MAHESHKHOLA- BAGHMARA,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,RMB) PKG-4 (KANAI-RONGARA) (Jun-24) (146.92,2020-10,157.86,146.92,157.86,142.64,2022-04,2024-06,2024-12,97.49,ongoing_census,2024-06
N24001360,RANIKOR-MAHESHKHOLA- BAGHMARA,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,RMB) PKG-3 (Jun-24) (N.A.,2021-03,260.21,,260.21,195.81,2022-12,2024-06,2024-11,86.38,ongoing_census,2024-06
N24001441,REHABILITATION AND UPGRADATION OF NONGSTOIN TO WAHKAJI SECTION OF PROJECT ROAD KM 0.000 TO KM 43.06,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,Aug-24,,302.88,,302.88,209.13,2022-02,2024-08,2024-08,90.76,ongoing_census,2024-06
N24001474,REHABITITATION AND UP GRADATION OF NONGSTOIN-RAMBRAI-KYRSHAI ROAD UP TO MEGHALAYA-ASSAM BORDER FROM,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,NHIDCL,,359.86,,359.86,215.06,2024-05,,2024-12,77.5,ongoing_census,2024-06
N24001541,RANIKOR- MAHESHKHOLA- BAGHMARA PKG-2,ROAD TRANSPORT AND HIGHWAYS,Meghalaya,NHIDCL,2021-11,283.5,,283.5,195.48,2024-06,,2024-12,70.19,ongoing_census,2024-06
N22000100,"BHAIRABI SAIRONG, NL, NEFR (NFR)",RAILWAYS,Mizoram,,2008-04,2393.47,5021.45,8605.0,7361.87,2014-03,,2025-07,93.0,ongoing_census,2024-06
N24000857,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Mar-24) (785.65,,519.09,785.65,785.65,644.3,2023-04,2024-03,2024-11,88.0,ongoing_census,2024-06
N24000858,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,,640.07,990.88,1286.35,1189.51,2023-07,2024-05,2024-07,99.0,ongoing_census,2024-06
N24000859,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Mar-24) (988.23,,642.96,988.23,988.23,723.15,2023-06,2024-03,2024-03,99.5,ongoing_census,2024-06
N24000861,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,,473.18,688.25,688.25,508.98,2023-04,2023-11,2024-12,83.5,ongoing_census,2024-06
N24000862,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Oct-23) (789.05,,537.82,789.05,789.05,740.81,2023-04,2023-10,2024-12,90.0,ongoing_census,2024-06
N24000863,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,,518.53,906.76,906.76,777.33,2023-06,2024-02,2024-12,87.0,ongoing_census,2024-06
N24000864,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,,404.29,750.32,750.32,575.5,2024-04,2024-07,2024-12,82.0,ongoing_census,2024-06
N24000865,WIDENING AND UP-GRADATION TO 2- LANE WITH PAVED SHOULDER CONFIGURATION AND GEOMETRIC IMPROVEMENTS FRO,ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,,428.11,746.39,746.39,567.8,2023-09,2024-05,2024-12,87.0,ongoing_census,2024-06
N24001277,CONSTRUCTION OF CHHIATHLANG - SERCHHIP BYPASS (PKG-1) ON AIZAWL- TUIPANG SECTION OF NH-54,ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,,275.02,247.25,247.25,231.19,2022-10,2024-04,2024-06,99.73,ongoing_census,2024-06
N24001278,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER OF SELLING-DULTE SECTION OF NH-06 (PKG-I),ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,2020-03,206.88,219.33,219.33,200.75,2022-07,2024-01,2024-06,95.0,ongoing_census,2024-06
N24001281,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER OF SELLING-DULTE SECTION OF NH-06 (PKG-III),ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,2020-03,292.24,331.17,331.17,279.04,2022-07,2024-03,2024-06,88.0,ongoing_census,2024-06
N24001283,CONSTRUCTION OF TWO LANE WITH PAVED SHOULDER OF SELLING-DULTE SECTION OF NH-06 (PKG-IV),ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,2020-03,281.78,253.41,253.41,237.91,2022-07,2024-01,2024-01,100.0,ongoing_census,2024-06
N24001355,DULTE- KWALKULH - CHAMPAI PKG.1,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Mar-24) (374.39,2021-03,374.39,374.39,374.39,291.91,2022-12,2024-03,2024-03,100.0,ongoing_census,2024-06
N24001356,DULTE- KWALKULH - CHAMPAI PKG.2,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Apr-24) (233.25,2021-03,233.25,233.25,233.25,175.27,2022-12,2024-04,2024-04,100.0,ongoing_census,2024-06
N24001357,DULTE- KWALKULH - CHAMPAI PKG.3,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Jan-24) (674.71,2021-03,674.71,674.71,674.71,589.25,2023-06,2024-01,2024-01,100.0,ongoing_census,2024-06
N24001358,TLABUNG - LUNGLEI PKG-A (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Mizoram,Dec-24) (698.45,2021-03,698.44,698.45,698.45,371.84,2022-12,2024-12,2025-12,39.0,ongoing_census,2024-06
N24001359,TLABUNG - LUNGLEI PKG-B,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Dec-24) (740.58,2021-03,740.58,740.58,740.58,268.65,2023-01,2024-12,2025-12,39.0,ongoing_census,2024-06
N24001440,KEIFANG - TUVAI PKG-1,ROAD TRANSPORT AND HIGHWAYS,Mizoram,Jun-24) (492.94,2021-09,492.94,492.94,492.94,353.98,2023-05,2024-06,2025-01,84.0,ongoing_census,2024-06
N24001975,UP-GRADATION TO 2-LANE WITH PAVED SHOULDERS OF NGOPA - PAWLRANG SECTION OF NH 102B OF AIZAWL - IMPHA,ROAD TRANSPORT AND HIGHWAYS,Mizoram,NHIDCL,2021-09,523.78,,523.78,199.94,2025-02,,2026-02,30.0,ongoing_census,2024-06
N24002027,KEIFANG - TUVAI PKG-3 (NHIDCL),ROAD TRANSPORT AND HIGHWAYS,Mizoram,N.A.) (N.A.,2021-12,500.88,,500.88,107.21,2025-02,,2026-05,26.0,ongoing_census,2024-06
N06000154,NILJAI EXPANSION (DEEP) OC (3.5 MTY),COAL,Multi State,Mar-25) (319.76,2016-08,319.76,319.76,319.76,281.4,2022-03,2025-03,2025-03,98.0,ongoing_census,2024-06
N06000157,DURGAPUR EXTENSION (DEEP) OC (3.0 MTY) (WCL),COAL,Multi State,Mar-25,,328.0,,328.0,321.43,2021-03,2025-03,2025-03,96.0,ongoing_census,2024-06
N06000192,BINA KAKRI AMALGAMATION OCP 14 MTPA,COAL,Multi State,NCL,2020-08,836.42,,836.42,623.84,2024-03,,2025-03,53.2,ongoing_census,2024-06
N40000001,NATIONAL INDUSTRIAL CORRIDOR PROJECT,DPIIT,Multi State,DMIC FOR DPIIT,2011-09,20084.0,20084.0,20084.0,9718.22,2027-03,2027-03,2027-03,50.99,ongoing_census,2024-06
N16000285,KOCHI-KOOTTANAD-BANGALORE- MANGALORE PIPELINE PHASE-II,PETROLEUM,Multi State,GAIL,2009-06,2915.0,5909.0,5909.0,3889.52,2012-12,2024-11,2024-11,89.3,ongoing_census,2024-06
N16000388,SRIKAKULAM ANGUL PIPELINE PROJECT (GAIL),PETROLEUM,Multi State,N.A.,2019-09,2658.34,,2658.34,1925.58,2022-07,2024-09,2024-09,90.3,ongoing_census,2024-06
N16000391,DHAMRA HALDIA PIPELINE PROJECT (GAIL),PETROLEUM,Multi State,Mar-25) (N.A.,2020-03,1030.65,,1030.65,756.77,2022-11,2025-03,2025-03,83.4,ongoing_census,2024-06
N16000398,MUMBAI NAGPUR JHARSUGUDA PIPELINE PROJECT,PETROLEUM,Multi State,GAIL,2020-06,7844.25,,7844.25,5560.34,2023-05,2024-10,2024-10,87.5,ongoing_census,2024-06
N16000426,CGD PROJECT AT NAWADA AND KODERMA DISTRICTS,PETROLEUM,Multi State,IOCL,2019-06,169.0,,169.0,69.3,2029-12,2030-03,2030-03,17.8,ongoing_census,2024-06
N16000427,"CGD PROJECT AT SHEIKHPURA, JAMUI AND DEOGHAR DISTRICTS",PETROLEUM,Multi State,IOCL,2019-06,303.0,,303.0,195.24,2028-02,2029-08,2029-08,100.0,ongoing_census,2024-06
N16000439,NORTH EAST GAS GRID,PETROLEUM,Multi State,IGGL,2020-11,9265.0,9265.0,9265.0,5406.46,2024-03,2025-03,2025-03,81.7,ongoing_census,2024-06
N18000184,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN NR UNDER FIBER OPTIC EXPANSION PROJECT (ADDITIO,POWER,Multi State,PGCIL,2015-03,197.4,,197.4,161.89,2018-03,,2024-09,96.0,ongoing_census,2024-06
N18000244,EASTERN REGION STRENTHENING SCHEME XVII( PART B),POWER,Multi State,PGCIL,2017-02,235.53,,243.74,170.26,2019-06,,2023-08,0.0,ongoing_census,2024-06
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,POWER,Multi State,PGCIL,2014-12,4754.42,,9129.32,6453.4,2018-12,,2025-03,76.8,ongoing_census,2024-06
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,POWER,Multi State,N.A.,2014-12,5111.33,,6700.0,4895.05,2018-12,,2024-12,94.8,ongoing_census,2024-06
N18000264,HVDC BIPOLE LINK BETWEEN WR AND SR -NORTH TRICHUR - SCHEME -II AC SYSTEM STRENGTHENING AT PUGALUR EN,POWER,Multi State,PGCIL,,1931.39,,2635.55,1973.12,2020-02,,2024-09,100.0,ongoing_census,2024-06
N18000316,NORTH EASTERN REGION STRENGTHENING SCHEME-XII,POWER,Multi State,N.A.,2021-05,576.42,,576.42,416.96,2023-03,,2024-08,98.0,ongoing_census,2024-06
N18000317,RELIABLE COMMUNICATION SCHEME NORTHERN REGION,POWER,Multi State,PGCIL,2018-11,241.38,,241.38,243.75,2021-11,,2024-06,100.0,ongoing_census,2024-06
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,POWER,Multi State,N.A.,2022-02,318.12,,318.12,135.75,2025-04,,2025-04,82.0,ongoing_census,2024-06
N18000329,AUGMENTATION OF TRANSFORMATION CAPACITY IN SOUTHERN REGION.,POWER,Multi State,PGCIL,2022-03,176.22,,176.22,95.43,2023-03,,2024-03,100.0,ongoing_census,2024-06
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,POWER,Multi State,PGCIL,2022-03,288.71,,288.71,66.79,2024-12,,2024-12,37.0,ongoing_census,2024-06
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,POWER,Multi State,PGCIL,2022-02,359.47,,359.47,175.17,2023-09,,2024-12,54.0,ongoing_census,2024-06
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,POWER,Multi State,PGCIL,2022-05,1666.0,,1666.0,1189.62,2023-11,,2024-12,79.0,ongoing_census,2024-06
N18000337,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART B,POWER,Multi State,PGCIL,,4546.26,,4546.26,1964.25,2023-06,,2024-12,56.0,ongoing_census,2024-06
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,POWER,Multi State,PGCIL,,186.19,,186.19,15.31,2025-03,,2025-03,23.0,ongoing_census,2024-06
N18000339,RELIABLE COMMUNICATION SCHEME SOUTHERN REGION,POWER,Multi State,PGCIL,2018-11,173.94,,173.94,130.76,2021-11,,2023-06,100.0,ongoing_census,2024-06
N18000341,POWERGRID NEEMUCH TRANSMISSION SYSTEM LIMITED,POWER,Multi State,PGCIL,2022-08,863.99,,863.99,547.13,2024-02,,2024-03,100.0,ongoing_census,2024-06
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,POWER,Multi State,PGCIL,,307.87,,307.87,53.31,2025-10,,2025-10,50.0,ongoing_census,2024-06
N18000352,TRANSMISSION SYSTEM FOR KURNOOL WIND ENERGY ZONE SOLAR ENERGY ZONE (AP) PART-A PART B,POWER,Multi State,PGCIL,2023-03,3546.94,,3546.94,834.14,2024-11,,2024-11,32.0,ongoing_census,2024-06
N18000353,ER WR TRANSMISSION LIMITED,POWER,Multi State,N.A.) (N.A.,2023-03,281.16,,281.16,16.14,2025-03,,2025-03,23.0,ongoing_census,2024-06
N22000134,CHHAPRA-BALLIA UP,RAILWAYS,Multi State,N.A.) (954.00,2013-03,295.0,954.0,954.0,963.18,2019-01,,2025-02,92.0,ongoing_census,2024-06
N22000138,CHOTTAUDEPUR-DHAR(NL),RAILWAYS,Multi State,WR,2007-04,1347.26,1793.63,1793.63,1414.28,2022-03,2026-12,2026-12,58.0,ongoing_census,2024-06
N22000139,"DAHOD-INDORE VIA SARDARPUR, JHABUA AND DHAR (NL)",RAILWAYS,Multi State,WR,2007-04,1640.04,1873.1,2873.11,1876.45,2022-03,2028-02,2028-02,58.0,ongoing_census,2024-06
N22000148,GWALIOR-SEOPURKALA WITH EXTENSION TO KOTA (GC),RAILWAYS,Multi State,NCR,2011-04,2912.96,,3845.6,1024.32,2022-03,,2024-12,0.0,ongoing_census,2024-06
N22000158,DHOLPUR-SIRMUTTRA WITH EXTENSION TO GANGAPURCITY AND MOHARI- TANTPUR AND TANPUR-BANSI PAHARPUR,RAILWAYS,Multi State,NCR,2010-04,2030.5,746.83,746.83,53.74,,2026-12,2026-12,17.0,ongoing_census,2024-06
N22000183,NEW BONGAIGAON-RANGIA-KAMAKGHYA DOUBLING,RAILWAYS,Multi State,N.A.,2013-04,1798.0,,2832.35,2807.77,2019-03,,2024-08,85.0,ongoing_census,2024-06
N22000206,NEW BG LINE FROM BALURGHAT TO HILLY NFR,RAILWAYS,Multi State,NFR,2010-04,242.22,,1208.73,386.64,2020-03,,2027-03,5.0,ongoing_census,2024-06
N22000207,NEW BG LINE FROM JAGBANI TO BIRATNAGAR,RAILWAYS,Multi State,NFR,2010-04,241.52,,401.65,343.3,,,2023-03,85.42,ongoing_census,2024-06
N22000208,MURKONGSELEK-PASIGHAT NL,RAILWAYS,Multi State,N.A.) (N.A.,2011-04,414.84,,1265.16,525.85,2020-03,,2025-03,28.0,ongoing_census,2024-06
N22000215,MADURAI-TUTICORIN VIA ARUPPUKKOTTAI,RAILWAYS,Multi State,Dec-27,2011-04,120.7,,2053.39,342.12,2019-03,2027-12,2027-12,14.0,ongoing_census,2024-06
N22000219,PIRPAINTI-JASIDIH (ER),RAILWAYS,Multi State,Mar-28) (N.A.,2013-04,915.98,,2137.81,791.05,2022-03,2028-03,2028-03,45.0,ongoing_census,2024-06
N22000261,KAZIPET-VIJAYAWADA 3RD LINE WITH ELECTRIFICATION,RAILWAYS,Multi State,SCR,2012-04,1856.95,,1952.68,1186.03,2023-03,,2025-03,0.0,ongoing_census,2024-06
N22000274,DEOBAND (MUZAFFARNAGAR)- ROORKEE NL (NR),RAILWAYS,Multi State,N.A.,2007-04,336.91,,791.39,572.99,,,2024-02,40.0,ongoing_census,2024-06
N22000279,RAYADURGA-TUMKUR NL (SWR),RAILWAYS,Multi State,,2007-04,2062.3,2495.59,2495.59,1381.73,,,2027-02,60.0,ongoing_census,2024-06
N22000301,MONIGRAM- NIMTITA (ER),RAILWAYS,Multi State,N.A.,2012-04,250.93,,259.23,603.03,,,2024-02,100.0,ongoing_census,2024-06
N22000326,PHULERA - DIGANA DOUBLING (NWR),RAILWAYS,Multi State,Apr-24) (N.A.,2015-05,600.0,,701.81,718.14,2020-03,2024-04,2024-04,100.0,ongoing_census,2024-06
N22000333,HOTGI-KUDGI-GADAG,RAILWAYS,Multi State,SWR,2015-03,1614.59,1877.81,2458.87,2297.64,2019-03,,2025-06,88.0,ongoing_census,2024-06
N22000367,KAZIPET-BALHRSHA (SCR),RAILWAYS,Multi State,N.A.) (N.A.,2015-04,2063.03,,2909.0,2503.54,2021-03,,2025-01,0.0,ongoing_census,2024-06
N22000463,MUMBAI AHMEDABAD HIGH SPEED RAIL PROJECT,RAILWAYS,Multi State,NHSRCL,,108000.0,,108000.0,61272.82,2023-12,,2027-08,44.0,ongoing_census,2024-06
N22000464,WESTERN DEDICATED FREIGHT CORRIDOR,RAILWAYS,Multi State,DFCC,2007-11,16592.0,51101.0,51101.0,47476.0,2020-03,,2020-03,81.0,ongoing_census,2024-06
N22000467,CHANDIGARH-BADDI (NR),RAILWAYS,Multi State,N.A.) (N.A.,2007-04,328.14,,1540.14,482.67,2023-03,,2025-06,10.0,ongoing_census,2024-06
N22000506,NARAYANGARH TO BHADRAK 3RD LINE (155 KM),RAILWAYS,Multi State,SER,2019-03,1866.31,,1866.31,1530.84,2023-05,,2025-12,50.0,ongoing_census,2024-06
220100188,"NANGALDAM-TALWARA(NL),NR",RAILWAYS,Multi State,NR,1981-03,450.0,2018.0,2017.96,1190.75,2012-07,2024-11,2024-11,85.0,ongoing_census,2024-06
220100205,"MUNEERABAD- MAHABOOBNAGAR(NL),SCR",RAILWAYS,Multi State,SCR,1997-04,1723.0,1.0,3381.68,2532.19,2000-03,2023-02,2023-02,100.0,ongoing_census,2024-06
220100232,"LALITPUR-SATNA-REWA-SINGRULI NL, (WCR)",RAILWAYS,Multi State,NCR) (N.A.,,247.66,,8248.5,2500.34,2008-05,,2025-03,67.0,ongoing_census,2024-06
N24000182,VARANASI-AURANGABAD KM.786 TO KM.978.40,ROAD TRANSPORT AND HIGHWAYS,Multi State,NHAI,2011-09,2848.0,,3241.56,3901.66,2014-03,,2024-09,85.01,ongoing_census,2024-06
N24001628,4/6L OF SPUR TO HARIDWAR 49.000,ROAD TRANSPORT AND HIGHWAYS,Multi State,GREENFIELD) FROM KM. 0.000 TO KM. (N.A.) (N.A.,2021-11,2155.95,,2155.95,1026.0,2025-02,,2025-02,40.79,ongoing_census,2024-06
N24001629,6L WITH ACCESS CONTROL PROVISION SAHARANPUR BYPASS TO GANESHPUR SECTION FROM 13.89 KM TO 41.820 KM O,ROAD TRANSPORT AND HIGHWAYS,Multi State,NHAI,2022-04,796.65,,796.65,198.93,2024-11,,2024-11,47.77,ongoing_census,2024-06
N25000072,JAL MARG VIKAS PROJECT,SHIPPING AND PORTS,Multi State,IWAI,2018-01,5369.18,4633.81,5061.15,3004.09,2023-03,2025-12,2025-12,59.39,ongoing_census,2024-06
N26000101,NETWORK FOR SPECTRUM,TELECOMMUNI CATIONS,Multi State,DOT,2012-03,13334.0,34953.45,34953.45,22626.69,2015-07,2023-09,2024-08,97.6,ongoing_census,2024-06
N26000114,PHASE-I OF CONSOLIDATION OF EXISTING CDR DATA CENTERS AND NIB- P3 DATA CENTERS WITH STATE OF THE ART,TELECOMMUNI CATIONS,Multi State,Nov-21) (461.42,2020-03,461.42,461.42,461.42,159.98,2021-06,2021-11,2024-10,75.0,ongoing_census,2024-06
N26000115,SUPER EDGE ROUTERS FOR BSNL INTERNET PROTOCOL - MULTI PROTOCOL LEBEL SWITCHING (IPMPLS) NETWORK and,TELECOMMUNI CATIONS,Multi State,BSNL,2023-03,185.27,,239.6,146.93,2024-03,2024-07,2024-07,100.0,ongoing_census,2024-06
N26000116,MPLS-IP BASED ACCESS AND AGGREGATION NETWORK (MAAN) IN BSNL ALONG WITH TEST AND MEASURING EQUIPMENT,TELECOMMUNI CATIONS,Multi State,BSNL,2023-05,645.13,,645.13,129.5,2024-08,,2024-08,43.26,ongoing_census,2024-06
N26000117,PLANNIN ENGINEERING SUPPLY INTEGARTION and ANNUAL MAINTENANCE OF,TELECOMMUNI CATIONS,Multi State,BSNL,2023-06,24544.55,,24556.35,2106.58,2025-06,,2025-06,17.01,ongoing_census,2024-06
N26000118,OPTICAL TRANSPORT NETWORK (OTN) PH-4 IN BSNL,TELECOMMUNI CATIONS,Multi State,BSNL,2024-02,810.99,,810.99,,2025-08,,2025-08,0.0,ongoing_census,2024-06
N28000134,DELHI GHAZIABAD MEERUT RRTS CORRIDOR,URBAN DEVELOPMENT,Multi State,NCRTC,2019-03,30274.0,,30274.0,21667.12,2025-06,,2025-06,78.7,ongoing_census,2024-06
N16000529,"AUGMENTATION OF DIMAPUR DEPOT, DIMAPUR",PETROLEUM,Nagaland,N.A.,2023-08,227.62,,227.62,,2027-11,,2027-11,2.0,ongoing_census,2024-06
N22000124,NEW LINE FROM DIMAPUR TO ZUBZA(KOHIMA) NATIONAL PROJECT,RAILWAYS,Nagaland,NEFR,2006-04,2326.52,6663.0,6663.0,3498.12,2015-03,,2029-12,52.0,ongoing_census,2024-06
N24000686,FOUR LANING OF DIMAPUR KOHIMA ROAD FROM DESIGN KM 123.840 TO KM 138.775 (EXISTING KM 124.100 TO KM 1,ROAD TRANSPORT AND HIGHWAYS,Nagaland,Nov-22) (489.01,2016-03,373.07,489.01,387.0,382.5,2019-09,2022-11,2024-07,99.81,ongoing_census,2024-06
N24000687,FOUR LANING OF DIMAPUR KOHIMA ROAD FROM DESIGN KM 138.775 TO KM 152.490 (EXISTING KM 140.000 TO KM 1,ROAD TRANSPORT AND HIGHWAYS,Nagaland,NHIDCL,2016-03,396.52,486.19,396.52,329.67,2019-08,2022-11,2023-12,100.0,ongoing_census,2024-06
N24000688,FOUR LANING OF EXISTING DIMAPUR KOHIMA ROAD FROM DESIGN KM 152.490 TO KM 166.700 (EXISTING KM 156.00,ROAD TRANSPORT AND HIGHWAYS,Nagaland,NHIDCL,2016-03,429.52,562.98,429.52,279.04,2022-08,2025-09,2025-09,81.48,ongoing_census,2024-06
N24000752,(I) CONSTRUCTION OF FOUR/SIX LANING FROM KM 132.375 TO KM 158.058 (TOTAL NEW ALIGNMENT LENGTH OF 20.,ROAD TRANSPORT AND HIGHWAYS,Nagaland,NHIDCL,2017-02,387.0,391.02,391.02,387.5,2020-09,2023-02,2024-08,99.32,ongoing_census,2024-06
N24000753,(II) CONSTRUCTION OF DIMAPUR BYPASS PAVEMENT ON EPC BASIS FROM EXISTING,ROAD TRANSPORT AND HIGHWAYS,Nagaland,ASSAM PORTION) OF 4/6 LANE (Jun-23) (698.81,2018-03,500.09,698.81,698.81,365.22,2022-11,2023-06,2024-10,93.44,ongoing_census,2024-06
N24000756,CONSTRUCTION OF TWO LANE WITH HARD SHOULDERS OF CHAKABAMA- ZUNHEBOTO ROAD FROM EXISTING KM 52.370 TO,ROAD TRANSPORT AND HIGHWAYS,Nagaland,NHIDCL,2018-03,285.68,,285.68,174.28,2022-09,2023-01,2024-07,98.04,ongoing_census,2024-06
N24000763,CONSTRUCTION OF TWO LANE WITH HARD SHOULDERS OF MERANGKONG- TAMLU-MON ROAD FROM EXISTING KM 20.456 TO,ROAD TRANSPORT AND HIGHWAYS,Nagaland,N.A.,2018-03,215.79,,215.79,100.83,2021-12,2022-08,2025-08,17.34,ongoing_census,2024-06
N24000764,CONSTRUCTION OF TWO LANE WITH HARD SHOULDERS OF MERANGKONG- TAMLU-MON ROAD FROM EXISTING KM 41.065 TO,ROAD TRANSPORT AND HIGHWAYS,Nagaland,NHIDCL,2018-03,272.89,,272.89,137.63,2022-10,2022-10,2023-10,100.0,ongoing_census,2024-06
N24000765,CONSTRUCTION OF TWO LANE WITH HARD SHOULDERS OF MERANGKONG- TAMLU-MON ROAD FROM EXISTING KM 60.345 TO,ROAD TRANSPORT AND HIGHWAYS,Nagaland,N.A.,2018-03,323.98,,323.98,78.61,2018-09,2023-06,2025-09,14.34,ongoing_census,2024-06
